files_modified,files_renamed,files_deleted,cpu_usage,memory_usage,entropy_mean,entropy_max,extension_changes,write_frequency,read_write_ratio,suspicious_processes,network_out_bytes,network_connections,registry_modifications,shadow_copy_deleted,process_injection,honeypot_touched,unique_extensions,label,family
5,5,11,78.82440551128593,52.36757513755459,6.516458877034249,6.491912407706415,29,32.75255468339941,0.4506291324661638,7,174011.88008217647,13,31,0,0,1,13,1,Fileless
7,2,0,4.495992491795664,57.17136831251416,3.7199542359044884,4.429195785482446,1,3.099912040545283,3.5553781040256784,0,937.2694634278739,4,0,0,0,0,5,0,Benign
3,2,2,42.99157304375046,45.76146448881491,1.6079210398997366,2.613177429212902,1,3.3959681809516673,3.5006705375706253,0,1923.853226609714,0,1,0,0,0,2,0,Benign
151,106,9,82.54394350399913,87.1136038339863,7.959752247480881,7.948287984954906,30,34.80044822252146,0.2115335385608024,6,393804.8248791699,24,20,1,0,1,7,1,LockBit
5,2,1,40.47070784550258,35.603922696883956,1.7321014072077494,2.9128614271383784,1,0.9926676055766532,3.11625994639025,1,1483.3527214337294,4,0,0,0,0,5,0,Benign
1,2,0,25.445135887999697,22.384343922330068,2.6348014936606865,4.438006552125289,1,1.2205155667377956,2.5750182342937284,1,3266.361923035278,0,0,0,0,0,1,0,Benign
51,63,0,47.19529467232122,74.62316912905752,7.907523941012995,7.2300948375084655,12,13.437121611553344,0.385165656827125,4,17068.713477760954,7,26,1,1,1,5,1,Polymorphic
5,1,2,27.686019942047682,22.525071234796982,1.0471333756820775,2.5677438000184605,1,0.21827831133901565,2.3648577385489373,1,3910.0179050103693,2,3,0,0,0,4,0,Benign
16,10,15,57.732885954244026,47.843603341963956,6.640632994949061,7.2488091842277225,9,48.96898601778473,0.2542714044456409,6,485937.56331075786,14,36,1,0,1,11,1,SlowBurn
8,1,0,25.14016749350254,13.614311627515843,3.597646846347617,4.7847562121383955,0,2.6682120130801783,4.160063683399439,0,4674.644447241758,3,0,0,0,0,2,0,Benign
85,62,10,69.85370504990256,88.92083580487932,7.5286591360347925,7.8516506488221545,77,30.388799161516708,0.41920042382897943,7,460618.3401197574,23,46,1,0,0,1,1,Ryuk
1,1,2,19.84835954733536,37.7182020414205,3.9414133900147825,2.9953369584762246,0,0.05691748389179008,3.4373621500891822,1,3309.39639082379,2,1,0,0,0,5,0,Benign
2,0,1,43.34789575467338,58.551456562254984,3.1718904386771043,2.616343990374543,0,3.0703338701713165,3.4261197935758467,1,973.4349862057179,2,2,0,0,0,1,0,Benign
187,59,14,81.22922602154573,53.88843460332751,7.865390441597058,7.951429652209833,56,46.60489603049664,0.24612587181090928,3,283142.22880214424,29,45,1,0,1,10,1,LockBit
5,2,4,74.02162900174339,81.08390001768073,6.558127692302641,6.2299561362936675,24,35.99661648670977,0.0554165201406028,4,339818.79129356187,12,44,0,1,1,13,1,Fileless
77,35,3,60.38638244248923,65.74976339619947,7.834075407689618,7.424407270688925,36,43.01629225131508,0.26491811363206624,6,321001.63783715636,18,47,1,1,0,1,1,Polymorphic
90,30,2,64.31638668561126,55.1056055165762,7.395477123948548,7.345925038908825,50,13.054560202671968,0.36859296979935874,3,64026.11570026376,2,20,0,1,1,13,1,Cerber
8,0,2,15.319877076963044,56.000041737482746,0.9056325849501232,4.325970412939182,0,1.215878417176393,4.691125708597932,1,1140.7216228609857,5,2,0,0,0,5,0,Benign
57,16,11,61.86762562717321,72.3338154034368,7.1365492276919715,7.876988320149332,19,34.36860304901583,0.4927336812106935,5,335592.10446950316,3,30,1,1,1,1,1,Cerber
5,7,4,47.8064706866562,73.65218601304994,7.44958478671947,7.96385763832616,67,15.967031238943665,0.10857899830340265,7,155565.7688689619,3,45,1,1,0,7,1,SlowBurn
1,10,1,58.1541444503474,75.34856432772119,6.931907899287214,7.376353940444655,39,35.02103432286303,0.1440683523969113,6,483084.3800715653,16,27,0,0,0,2,1,Fileless
8,1,3,24.839219200280546,59.112970393535136,3.8266139504407803,2.057830347538384,0,0.6528407897535238,4.25656192107444,1,2724.460717630905,1,1,0,0,0,5,0,Benign
5,1,2,15.298012750351276,27.340369965895192,3.9074566980565995,3.7752667718922064,0,1.6974832470466663,4.002489222184041,1,4540.330802419867,2,1,0,0,0,3,0,Benign
3,1,3,35.13104241555574,41.502610107481416,3.455496908185492,3.0549957118450277,0,1.022804520512881,0.7448397251714384,0,3526.818353930614,0,3,0,0,0,1,0,Benign
0,1,1,7.5528653748523755,47.16577468276356,1.31867579037579,4.731280668996215,1,0.9079532144351923,1.6389568599174835,1,2690.2256656215995,1,3,0,0,0,1,0,Benign
5,1,2,11.639407900116776,59.53619552768889,1.6079591271395417,4.064497813720235,0,0.00901221734244606,4.266532349412717,0,3141.065249260085,4,1,0,0,0,3,0,Benign
2,0,2,37.02002548023102,19.70810387072548,3.000091995725968,2.139719030503616,0,2.3167797614111802,2.6087175482594867,0,2129.4808108568586,1,0,0,0,0,2,0,Benign
67,63,1,74.51809308591798,63.50262527384763,7.377891300728052,7.32596767496371,19,33.5633017848312,0.2399005678693504,3,453986.9392971424,7,9,1,1,1,11,1,Polymorphic
2,1,0,14.140033081473526,53.657964369141325,2.7075805579965833,1.9251534756125959,1,2.2758602901997365,0.598313286003335,1,4468.920196484817,2,1,0,0,0,1,0,Benign
39,47,4,52.911955931366265,41.915501489231026,7.34073627732659,7.937403422364756,40,26.04947260432282,0.05832283322385008,8,250926.0013004065,6,6,1,0,1,12,1,Polymorphic
1,0,3,17.757635792619126,44.601534757655664,3.522282812398097,1.1552037385575415,1,0.44993501914551315,3.890854191633122,1,437.33527821520903,1,2,0,0,0,3,0,Benign
7,2,0,15.149511045327587,12.931435021129197,3.0763787737447426,2.2069210848512526,1,2.8399938422807236,1.824407053894117,0,184.99065207855713,5,2,0,0,0,1,0,Benign
6,0,2,34.249440328338935,27.443336089758866,2.137516327080923,1.498130180630612,1,3.1034022285923912,3.7396465347670476,1,2777.438874710155,4,2,0,0,0,2,0,Benign
6,0,2,33.93742714182273,26.700035941329695,3.375358992822667,4.753181843738225,0,1.5551819125087119,3.1192837865535386,0,3661.4262194073717,2,1,0,0,0,1,0,Benign
30,74,2,65.17428719303552,42.11600544439672,7.175456861789644,7.494548215790889,79,52.14218157526018,0.24097446454551005,4,459956.3667125344,28,24,1,1,1,8,1,Cerber
6,1,1,40.623855306001694,30.21178779197397,4.147874319452903,2.7812656394060316,1,0.5336544910963124,3.182120953381405,0,479.1911453262643,3,2,0,0,0,2,0,Benign
2,0,3,20.816702981413123,32.68744769687757,3.0670083085261983,3.0374497417513404,0,1.6736186389858005,2.8017803855596903,0,61.121217157555364,0,1,0,0,0,5,0,Benign
2,0,0,26.102453950488865,16.927372122234715,2.549075003137808,1.8509118422670119,1,1.786807351776801,4.880026697884662,0,3388.1017832356824,3,3,0,0,0,2,0,Benign
5,1,1,41.82778035885069,26.336184157229916,3.3561951975299333,4.935259415272049,1,0.8027301716043427,2.3084186090024623,0,3338.749197754494,1,3,0,0,0,4,0,Benign
121,56,2,88.85977064388561,43.620818595888245,7.77848597033959,7.83867197418312,40,22.01780395181899,0.06608665987387546,8,418494.6163611345,26,38,1,0,0,4,1,WannaCry
36,73,3,77.22931205781882,44.20689202782029,7.752314813743961,7.560467627414404,38,44.634092444450474,0.4913913472451725,6,442697.11335306324,1,22,1,0,1,12,1,Polymorphic
3,1,3,39.52337757072151,17.78734659267221,3.807190959054184,1.7116725725628488,1,3.7932852799948256,3.942555631830043,0,887.8491926526422,4,2,0,0,0,1,0,Benign
8,1,0,11.206998466756229,45.42966538110014,1.9269450755684314,4.4730115852823324,0,2.805318921954756,1.1104228591703507,1,1761.5260402713168,3,0,0,0,0,3,0,Benign
5,1,3,10.791193783823509,54.794191853377356,3.4873060245963763,4.84193351856184,0,3.0686194905220407,3.2863367289644785,0,1001.3801890682172,0,0,0,0,0,2,0,Benign
7,0,2,35.18782037960981,20.790559320932907,4.06057057391955,5.229023258928881,1,0.027179709596570678,0.8331276936798997,1,4320.564037618792,4,1,0,0,0,3,0,Benign
81,94,18,55.349965753427355,83.33212491588348,7.208458868920019,7.874336511386199,45,37.44705975637946,0.1618460502387019,7,11856.428542487558,19,13,1,1,1,10,1,Cerber
9,7,11,53.52462412200066,91.80075378494982,5.72499512723145,7.350234129163971,55,41.25619925723193,0.20249287701875224,8,349887.0166996997,24,21,1,1,1,7,1,Fileless
128,46,19,89.55601658053241,74.4335643806148,7.233227954544384,7.428175928341706,57,24.946209485179672,0.2852093094897457,7,53204.38007400991,20,44,0,1,1,10,1,Ryuk
4,0,3,11.454968557416011,58.88076837618766,3.8780396730691424,2.998074836902063,1,0.029648505904525724,4.697153675005236,1,3528.938665298611,1,0,0,0,0,5,0,Benign
171,191,20,96.21910100632994,78.59932019059903,7.788242489474655,7.840899667923373,55,44.42894975766161,0.4025945542985207,8,316483.4540088015,19,10,1,1,1,7,1,WannaCry
7,0,3,23.438476329432877,44.711224459136275,1.2697824214449631,4.458915260424927,0,3.5509853516590124,2.2879496500781613,1,1961.070039482456,5,1,0,0,0,4,0,Benign
5,2,2,21.336655954881607,34.056590541373254,2.6692002960963377,2.720535086309952,0,3.4215319157427926,3.4356572276158976,0,3931.698763160919,1,3,0,0,0,3,0,Benign
0,2,2,16.829572698808022,12.532266322186317,1.4231356900547008,2.413655268177727,1,0.05071350822305121,1.3124116065719245,1,1565.7991699003642,1,0,0,0,0,3,0,Benign
75,54,7,55.203401965274864,94.45662307088509,7.434102739954073,7.762157190832768,39,33.42737657747697,0.21932272456943883,2,355626.6302152891,8,24,1,0,1,5,1,Polymorphic
3,1,2,4.685322293671616,36.97614717563248,3.7286403131687376,5.07484170327109,1,1.0574176902682773,4.450421424543727,0,2328.2196706824475,4,0,0,0,0,2,0,Benign
179,68,0,84.52413479941467,55.50507613077157,7.833565468021364,7.901374934933052,53,23.33723050877349,0.1837559863417945,7,224658.02314011357,24,32,1,0,1,6,1,LockBit
22,11,15,50.26859637614316,47.10177046766398,7.341112267556639,7.875878081047967,42,53.083283613618335,0.16289070662440086,3,468841.1866846004,0,6,1,1,1,14,1,Polymorphic
8,0,12,51.36899088170344,44.8910323112696,5.779323697392359,7.912046275064983,7,10.616351161475388,0.2627602620466111,2,474977.273545656,17,37,1,0,0,5,1,Fileless
9,19,9,59.67508109204306,73.8082253263018,6.893700369548008,7.312234723921689,12,11.207036585708254,0.3268166881958205,7,99604.73074889093,17,12,1,0,0,2,1,SlowBurn
227,225,8,94.80655804444855,56.37002009709043,7.889979820605415,7.944447978130485,19,45.457589318993314,0.20234335009713658,5,248023.71109996733,27,20,0,0,1,8,1,LockBit
2,0,1,36.426817225751066,48.32025117842211,1.0276157553232035,3.4422548441723952,1,1.9707033563740266,2.391944268657683,0,2320.3547373011556,5,0,0,0,0,1,0,Benign
1,1,17,78.55261220563379,78.52917052104439,6.926910768957741,7.52176528815238,30,45.15456948822701,0.37148837135840623,6,295732.09791329585,10,14,1,0,1,1,1,Fileless
6,0,3,39.89113718645528,29.271208904332216,2.1745354241919164,3.140014321563114,0,2.433888468097982,1.7996181629913588,1,3934.8833611420932,2,0,0,0,0,3,0,Benign
5,1,3,16.952810638724806,47.06188485685967,3.232791402739988,3.100705949832938,1,0.9818530320777641,2.95911529664344,0,3513.1906044428906,1,3,0,0,0,1,0,Benign
0,1,0,33.782360686871485,28.21841470500401,0.7580504429521353,5.328618856350795,0,3.7267602577360015,2.171108419352699,0,3971.003391286917,0,1,0,0,0,3,0,Benign
14,7,16,37.90826323617213,67.0284060144862,6.605859733162985,6.699377563031381,40,14.79903200492573,0.130424053057443,2,485760.384937478,24,42,0,1,0,13,1,SlowBurn
68,32,2,70.3800234680334,66.9127879495412,7.519568942374454,7.385041883512385,18,35.35822286295438,0.050689465694227,5,461879.08692394383,10,15,0,1,1,15,1,Polymorphic
50,55,17,83.58515842675372,41.30351478445619,7.230750496785211,7.308001855849932,29,21.4467670183574,0.26747012733317016,8,457477.4238910292,3,35,1,1,1,10,1,Cerber
4,0,2,5.053291549571307,45.491353745993806,4.442049161553914,5.0191831848366615,1,1.848468706105126,1.6334824753840405,1,1124.8336145396825,5,0,0,0,0,1,0,Benign
4,2,1,30.225764771875937,28.633804774791894,4.220674858590712,4.037549482387129,1,3.800854429578107,4.063148737236441,1,1726.8315737463336,1,1,0,0,0,2,0,Benign
6,2,0,15.160545523295562,40.72168274175476,1.049474618299611,2.590209491194906,0,3.0313225497352434,0.7120918585908762,1,875.7549721232816,3,1,0,0,0,4,0,Benign
1,0,0,26.194127145866293,36.74090824715721,0.5711795600513008,3.251011514209956,1,1.5644438927995772,0.6952907573799232,0,1578.2330637160946,4,3,0,0,0,5,0,Benign
101,228,20,82.30771614268498,81.4446544722972,7.805007256645962,7.9148818783647545,49,42.502982598900054,0.3418593613239149,5,7737.579912501171,18,19,0,1,1,8,1,LockBit
5,1,3,30.34258624279591,22.84844269496354,1.0183286717196909,5.4458704954960835,0,0.31604108082738325,3.9262319837797572,1,3758.263423149065,2,0,0,0,0,3,0,Benign
19,17,5,35.02042820637294,80.6937176594539,7.270124463371397,7.64572503279192,79,47.72729430689657,0.322956848072803,5,466697.62557708187,4,35,1,1,1,8,1,SlowBurn
79,75,12,69.99462545570995,75.6471976470715,7.707602658254036,7.250343045423117,45,15.06425715835725,0.4697141796841209,7,107457.12240556101,4,14,0,1,1,8,1,Cerber
209,104,13,98.68478241073683,63.75523931273911,7.892692475474595,7.966741233098234,5,26.748338388802214,0.3088532982832732,2,338018.36240431137,12,44,1,1,1,2,1,LockBit
133,102,20,87.53423862971222,73.59020879325354,7.858319448397093,7.698720777513217,38,55.49853870145561,0.20434873677386778,2,329943.2321147235,29,10,1,1,1,12,1,WannaCry
82,88,3,81.0784502946149,61.77766084295743,7.769352090662313,7.386533681298456,80,31.497652828864446,0.38621929137207706,8,86016.91401558687,8,30,0,0,1,8,1,Cerber
80,45,13,44.13005398665675,80.5734358940246,7.387919050934868,7.92043522494676,70,13.71622965243007,0.34780497260728943,6,132763.4459039911,21,18,0,1,0,7,1,Polymorphic
15,4,11,50.23389187721942,48.88593873055541,7.103613630034815,7.072317845020862,19,50.44637854457983,0.06602773108174625,4,55955.76976984329,23,5,1,1,1,9,1,SlowBurn
198,162,6,89.27433019181603,94.17043221018832,7.84749336648691,7.986997376696562,48,59.4546772491747,0.042902760774795046,6,235881.59549675536,4,29,0,1,1,6,1,LockBit
89,78,20,85.60488360984318,53.23192446901408,7.753475937800926,7.390800150655136,50,54.486122206583374,0.30668533342384857,2,359988.61897102144,9,24,1,1,1,7,1,Cerber
3,1,2,32.35527456159966,40.456031110664846,2.487104702350911,4.606487626012779,1,1.7692754254495004,3.3676051976919497,1,3384.7156460347055,5,1,0,0,0,2,0,Benign
218,293,12,99.77010335804822,54.65363971619332,7.8649348546835185,7.90322867273993,12,14.149757401170351,0.11949657902617247,4,364098.3155657542,13,33,1,0,1,9,1,LockBit
3,1,0,24.450095187335926,50.27921245718137,2.133173575156864,2.07071506774629,0,3.035023713740589,2.2425586536416375,1,909.2256516450936,0,3,0,0,0,1,0,Benign
9,6,15,87.65011533883882,59.81645910379494,6.243214174103882,6.679752145007296,33,27.605389169805175,0.2715355724704776,2,249520.39427332443,5,17,1,0,1,5,1,Fileless
27,62,13,55.95356171269282,78.13995990355157,7.495993103002878,7.4954386296494615,17,25.899589174636972,0.08234756855561619,5,483268.835018307,15,42,1,0,1,5,1,Polymorphic
1,0,3,20.356789754881998,28.403485260864937,2.188486228200727,3.6906258628056006,0,0.7680318816403529,0.8397062645988205,0,4619.543153787184,5,0,0,0,0,4,0,Benign
242,93,15,92.10529937928877,51.460781170417064,7.825913672039697,7.925404034977302,34,22.757232053164074,0.29635577086005,2,32128.62062951911,28,22,0,0,1,1,1,LockBit
9,9,9,68.4633505312999,47.04973354359113,6.104906640812107,7.696361464833775,5,33.7964460641094,0.39991638163015586,8,77390.01702083771,12,26,0,1,1,10,1,Fileless
3,0,3,10.386299966933636,13.945163629229109,3.0105672057606925,1.7521609374689935,0,2.601336514143707,3.87854566248205,1,3446.4042410223524,0,2,0,0,0,1,0,Benign
4,1,3,38.26793907758383,15.432438956646523,2.0198996978336328,5.373666085019853,1,3.766205742759223,2.972531725058781,1,1648.9328230590565,1,3,0,0,0,3,0,Benign
1,0,3,44.40575339917389,42.42119658857894,4.380615850366887,3.246308904288097,1,0.6666193080142384,2.9657143227277976,1,3075.173877343332,0,1,0,0,0,3,0,Benign
8,1,2,24.438075159479993,24.792558260602206,2.45557257145497,2.8504711426711555,0,1.0679548049255119,0.8018935572567395,0,4099.108139430523,3,2,0,0,0,5,0,Benign
8,0,1,8.410859197034654,54.59849563878027,1.310462802784707,1.5172850011314973,1,3.4515362673620396,3.46283163220503,1,1399.6177634052508,0,1,0,0,0,3,0,Benign
18,9,12,55.04757280221467,72.37541799707418,6.937161024251391,6.733034279277234,14,49.548950499699856,0.048263959342009805,6,439411.34523322317,26,22,1,0,1,3,1,SlowBurn
50,54,14,56.191049635241235,73.58707213013315,7.792434426884368,7.928481073653513,15,53.31300666141832,0.3099941923673115,8,272340.76936890883,18,40,1,0,1,6,1,Cerber
87,59,20,67.99691370553087,86.20279813226148,7.460786855652763,7.158176624785274,49,35.65330147082328,0.4113403488621286,7,233602.19089865132,29,39,1,1,1,8,1,Cerber
4,1,0,5.827136653255225,39.31339215966341,3.561833788987456,2.00350081467315,1,2.0197745224713413,2.359277893609339,1,3408.012324034008,4,1,0,0,0,2,0,Benign
3,1,3,17.95578359655185,21.808599124143864,2.5569884571314345,3.5081720097310995,1,0.011038594021123949,2.6966251519898794,1,4620.141145539473,4,0,0,0,0,2,0,Benign
63,38,9,53.83570819937902,73.67237561305595,7.827425781399622,7.50950539445535,5,28.61931454598536,0.3267085022173667,4,367673.82860266796,6,50,1,1,1,13,1,Polymorphic
84,59,8,73.81818195821506,40.018210281075255,7.436589059866296,7.941724986430994,16,44.37367812492906,0.07106783932067091,2,234053.9935644632,21,30,1,0,1,6,1,Cerber
4,2,3,14.482791770893478,41.34478399053585,2.671472559912854,4.783986176968991,1,1.5832994144691401,3.931052446283056,1,2749.196566537477,4,1,0,0,0,2,0,Benign
3,2,3,44.63028011113329,41.78683891276346,4.355555472441953,1.9618889828476742,0,3.0649725368368568,3.6044723362746045,0,2397.972226803789,5,1,0,0,0,4,0,Benign
1,2,1,25.10750522489283,23.526742206699453,2.775852543701172,2.0932840007777203,0,1.6339532183196561,1.7507275704187222,0,197.60169200211675,5,0,0,0,0,3,0,Benign
0,2,1,14.575154822888022,21.608927509180255,3.388754449902698,3.6895757614019025,1,0.9398542936771697,2.773193426830325,0,959.3467143062801,2,1,0,0,0,3,0,Benign
20,43,0,55.25106738550147,45.35875050919177,7.977009746779179,7.174666944038632,23,31.410125756449254,0.3825776103707617,5,435931.45975743956,13,30,0,0,1,1,1,Polymorphic
118,120,14,66.56313471770038,79.86905296402287,7.692536308701665,7.948783543727971,66,29.182959137639934,0.37099828035906907,5,436671.9984219342,22,13,1,1,0,10,1,Ryuk
4,0,3,7.889500323799677,53.73632526106041,4.186456893121779,3.980651928340063,1,2.5675592368993536,1.0699376256940778,0,1720.8001480595597,0,1,0,0,0,3,0,Benign
4,0,3,36.91351680597762,12.17341996618574,3.4476054886868317,2.585259519913915,0,0.9899213037644241,1.1016265666196905,1,3831.3892827857676,3,0,0,0,0,4,0,Benign
6,1,3,18.677339286491417,13.357889119141067,2.394824830757234,3.396160930872648,1,1.7209839861549852,0.9140746304330214,1,3385.9560862025146,0,2,0,0,0,2,0,Benign
3,1,12,60.33976173799569,53.34731945452009,5.877830541550563,5.95255070109086,61,33.22391248194357,0.4819860541681422,2,251037.3050466649,24,19,1,0,1,6,1,Fileless
128,38,20,62.301167160816334,63.15338150133249,7.500327510032508,7.913299453244445,16,14.581914993664931,0.2907989502412061,5,327601.394282927,14,41,1,0,1,1,1,Ryuk
197,140,3,86.8011787879834,44.86833970006759,7.504185166761356,7.8923432064183885,52,21.116442925533796,0.1945610406351691,7,483687.6027965778,2,10,0,0,1,9,1,WannaCry
28,60,4,67.94136862639213,43.52765204317231,7.541016216465043,7.671372679917934,29,57.60652612071509,0.32626631109238813,8,499508.197206066,17,7,1,1,1,5,1,Polymorphic
0,2,2,29.98798986032639,53.851931452165225,1.8099480354925235,5.285239526559624,0,2.2375286960580802,4.022701832815325,0,3112.2260050186405,5,2,0,0,0,1,0,Benign
